Ticket,Status,Category,Country,Time
3100267,Dispatched,Faults and Issues,Lithuania,27/06/2018 23:29
3100267,AssigneeChange,Faults and Issues,Lithuania,27/06/2018 23:38
3100267,IncidentUpdate,Faults and Issues,Lithuania,27/06/2018 23:38
3100267,IncidentUpdate,Faults and Issues,Lithuania,28/06/2018 0:18
3100267,IncidentUpdate,Faults and Issues,Lithuania,28/06/2018 23:18
3100267,IncidentUpdate,Faults and Issues,Lithuania,29/06/2018 4:18
3100267,ResolvedTimeChange,Faults and Issues,Lithuania,3/07/2018 4:26
3100267,Resolved,Faults and Issues,Lithuania,3/07/2018 4:26
3100267,IncidentUpdate,Faults and Issues,Lithuania,3/07/2018 4:26
3100267,Closed,Faults and Issues,Lithuania,11/07/2018 19:28
3100267,Closed,Faults and Issues,Lithuania,11/07/2018 19:28
3100941,Open,Faults and Issues,Lithuania,28/06/2018 0:39
3100941,PriorityChange,Faults and Issues,Lithuania,28/06/2018 0:39
3100941,Assign,Faults and Issues,Lithuania,28/06/2018 0:39
3100941,Approved,Faults and Issues,Lithuania,28/06/2018 0:39
3100941,AttachmentAdded,Faults and Issues,Lithuania,28/06/2018 0:39
3100941,Dispatched,Faults and Issues,Lithuania,28/06/2018 0:42
3100941,Update,Faults and Issues,Lithuania,28/06/2018 0:43
3100941,AttachmentDeleted,Faults and Issues,Lithuania,28/06/2018 0:43
3100941,Update,Faults and Issues,Lithuania,28/06/2018 4:44
3100941,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 1:33
3100941,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 1:33
3100941,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:05
3100941,Suspended,Faults and Issues,Lithuania,2/07/2018 4:07
3100941,Suspended,Faults and Issues,Lithuania,2/07/2018 4:07
3100941,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:08
3100941,ResolvedTimeChange,Faults and Issues,Lithuania,3/07/2018 2:55
3100941,Resolved,Faults and Issues,Lithuania,3/07/2018 2:55
3100941,Unsuspended,Faults and Issues,Lithuania,3/07/2018 2:55
3100941,IncidentUpdate,Faults and Issues,Lithuania,3/07/2018 2:55
3100941,Closed,Faults and Issues,Lithuania,12/07/2018 5:45
3100941,Closed,Faults and Issues,Lithuania,12/07/2018 5:45
3101149,Open,Faults and Issues,Lithuania,28/06/2018 1:01
3101149,PriorityChange,Faults and Issues,Lithuania,28/06/2018 1:01
3101149,Assign,Faults and Issues,Lithuania,28/06/2018 1:01
3101149,Approved,Faults and Issues,Lithuania,28/06/2018 1:01
3101149,AttachmentAdded,Faults and Issues,Lithuania,28/06/2018 1:01
3101149,Dispatched,Faults and Issues,Lithuania,28/06/2018 1:05
3101149,Update,Faults and Issues,Lithuania,28/06/2018 13:57
3101149,AttachmentDeleted,Faults and Issues,Lithuania,28/06/2018 13:57
3101149,Update,Faults and Issues,Lithuania,28/06/2018 17:58
3101149,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 1:37
3101149,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 1:37
3101149,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 1:46
3101149,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:03
3101149,Suspended,Faults and Issues,Lithuania,2/07/2018 4:06
3101149,Suspended,Faults and Issues,Lithuania,2/07/2018 4:06
3101149,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:07
3101149,ResolvedTimeChange,Faults and Issues,Lithuania,3/07/2018 2:58
3101149,Resolved,Faults and Issues,Lithuania,3/07/2018 2:58
3101149,Unsuspended,Faults and Issues,Lithuania,3/07/2018 2:58
3101149,IncidentUpdate,Faults and Issues,Lithuania,3/07/2018 2:59
3101149,Closed,Faults and Issues,Lithuania,12/07/2018 5:45
3101149,Closed,Faults and Issues,Lithuania,12/07/2018 5:45
3101221,Open,Faults and Issues,Lithuania,28/06/2018 1:08
3101221,PriorityChange,Faults and Issues,Lithuania,28/06/2018 1:08
3101221,Assign,Faults and Issues,Lithuania,28/06/2018 1:08
3101221,Approved,Faults and Issues,Lithuania,28/06/2018 1:08
3101221,AttachmentAdded,Faults and Issues,Lithuania,28/06/2018 1:08
3101221,Dispatched,Faults and Issues,Lithuania,28/06/2018 1:10
3101221,Update,Faults and Issues,Lithuania,28/06/2018 1:11
3101221,AttachmentDeleted,Faults and Issues,Lithuania,28/06/2018 1:11
3101221,Update,Faults and Issues,Lithuania,28/06/2018 5:13
3101221,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 1:37
3101221,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 1:37
3101221,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 3:07
3101221,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 3:09
3101221,Suspended,Faults and Issues,Lithuania,2/07/2018 3:47
3101221,Suspended,Faults and Issues,Lithuania,2/07/2018 3:47
3101221,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 3:49
3101221,ResolvedTimeChange,Faults and Issues,Lithuania,10/07/2018 22:56
3101221,Resolved,Faults and Issues,Lithuania,10/07/2018 22:56
3101221,Unsuspended,Faults and Issues,Lithuania,10/07/2018 22:56
3101221,IncidentUpdate,Faults and Issues,Lithuania,10/07/2018 22:56
3101221,Closed,Faults and Issues,Lithuania,19/07/2018 19:43
3101221,Closed,Faults and Issues,Lithuania,19/07/2018 19:43
3101299,Open,Faults and Issues,Lithuania,28/06/2018 1:14
3101299,PriorityChange,Faults and Issues,Lithuania,28/06/2018 1:14
3101299,Assign,Faults and Issues,Lithuania,28/06/2018 1:14
3101299,Approved,Faults and Issues,Lithuania,28/06/2018 1:14
3101299,AttachmentAdded,Faults and Issues,Lithuania,28/06/2018 1:14
3101299,Dispatched,Faults and Issues,Lithuania,28/06/2018 1:17
3101299,Update,Faults and Issues,Lithuania,28/06/2018 1:18
3101299,AttachmentDeleted,Faults and Issues,Lithuania,28/06/2018 1:18
3101299,Update,Faults and Issues,Lithuania,28/06/2018 5:20
3101299,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 1:39
3101299,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 1:39
3101299,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 3:53
3101299,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 3:53
3101299,IncidentUpdate,Faults and Issues,Lithuania,4/07/2018 4:33
3101299,IncidentUpdate,Faults and Issues,Lithuania,9/07/2018 4:11
3101299,IncidentUpdate,Faults and Issues,Lithuania,9/07/2018 4:25
3101299,IncidentUpdate,Faults and Issues,Lithuania,9/07/2018 4:28
3101299,Suspended,Faults and Issues,Lithuania,9/07/2018 4:42
3101299,Suspended,Faults and Issues,Lithuania,9/07/2018 4:42
3101299,IncidentUpdate,Faults and Issues,Lithuania,9/07/2018 4:44
3101299,IncidentUpdate,Faults and Issues,Lithuania,11/07/2018 0:27
3101299,IncidentUpdate,Faults and Issues,Lithuania,11/07/2018 0:52
3101299,ResolvedTimeChange,Faults and Issues,Lithuania,11/07/2018 23:07
3101299,Resolved,Faults and Issues,Lithuania,11/07/2018 23:07
3101299,Unsuspended,Faults and Issues,Lithuania,11/07/2018 23:07
3101299,IncidentUpdate,Faults and Issues,Lithuania,11/07/2018 23:08
3101299,Closed,Faults and Issues,Lithuania,20/07/2018 20:21
3101299,Closed,Faults and Issues,Lithuania,20/07/2018 20:21
3101363,Open,Faults and Issues,Lithuania,28/06/2018 1:20
3101363,PriorityChange,Faults and Issues,Lithuania,28/06/2018 1:20
3101363,Assign,Faults and Issues,Lithuania,28/06/2018 1:20
3101363,Approved,Faults and Issues,Lithuania,28/06/2018 1:20
3101363,Dispatched,Faults and Issues,Lithuania,28/06/2018 1:23
3101363,AssigneeChange,Faults and Issues,Lithuania,28/06/2018 3:15
3101363,IncidentUpdate,Faults and Issues,Lithuania,28/06/2018 3:15
3101363,ResolvedTimeChange,Faults and Issues,Lithuania,29/06/2018 0:46
3101363,Resolved,Faults and Issues,Lithuania,29/06/2018 0:46
3101363,IncidentUpdate,Faults and Issues,Lithuania,29/06/2018 0:48
3101363,Closed,Faults and Issues,Lithuania,7/07/2018 19:47
3101363,Closed,Faults and Issues,Lithuania,7/07/2018 19:47
3101398,Open,Faults and Issues,Lithuania,28/06/2018 1:24
3101398,PriorityChange,Faults and Issues,Lithuania,28/06/2018 1:24
3101398,Assign,Faults and Issues,Lithuania,28/06/2018 1:24
3101398,Approved,Faults and Issues,Lithuania,28/06/2018 1:24
3101398,AttachmentAdded,Faults and Issues,Lithuania,28/06/2018 1:24
3101398,Dispatched,Faults and Issues,Lithuania,28/06/2018 1:27
3101398,Update,Faults and Issues,Lithuania,28/06/2018 1:28
3101398,AttachmentDeleted,Faults and Issues,Lithuania,28/06/2018 1:28
3101398,Update,Faults and Issues,Lithuania,28/06/2018 5:28
3101398,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 1:39
3101398,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 1:39
3101398,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:00
3101398,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:02
3101398,Suspended,Faults and Issues,Lithuania,2/07/2018 4:04
3101398,Suspended,Faults and Issues,Lithuania,2/07/2018 4:04
3101398,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 4:05
3101398,ResolvedTimeChange,Faults and Issues,Lithuania,10/07/2018 22:59
3101398,Resolved,Faults and Issues,Lithuania,10/07/2018 22:59
3101398,Unsuspended,Faults and Issues,Lithuania,10/07/2018 23:00
3101398,IncidentUpdate,Faults and Issues,Lithuania,10/07/2018 23:01
3101398,Closed,Faults and Issues,Lithuania,19/07/2018 19:43
3101398,Closed,Faults and Issues,Lithuania,19/07/2018 19:43
3101594,Open,Faults and Issues,Lithuania,28/06/2018 1:48
3101594,PriorityChange,Faults and Issues,Lithuania,28/06/2018 1:48
3101594,Assign,Faults and Issues,Lithuania,28/06/2018 1:48
3101594,Approved,Faults and Issues,Lithuania,28/06/2018 1:48
3101594,Dispatched,Faults and Issues,Lithuania,28/06/2018 1:51
3101594,AssigneeChange,Faults and Issues,Lithuania,28/06/2018 4:07
3101594,IncidentUpdate,Faults and Issues,Lithuania,28/06/2018 4:07
3101594,IncidentUpdate,Faults and Issues,Lithuania,28/06/2018 5:09
3101594,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 0:16
3101594,ResolvedTimeChange,Faults and Issues,Lithuania,18/07/2018 5:49
3101594,Resolved,Faults and Issues,Lithuania,18/07/2018 5:49
3101594,IncidentUpdate,Faults and Issues,Lithuania,18/07/2018 5:50
3101594,Closed,Faults and Issues,Lithuania,27/07/2018 5:42
3101594,Closed,Faults and Issues,Lithuania,27/07/2018 5:42
3101631,Open,Software installation,Lithuania,28/06/2018 1:53
3101631,PriorityChange,Software installation,Lithuania,28/06/2018 1:53
3101631,Assign,Software installation,Lithuania,28/06/2018 1:53
3101631,pending,Software installation,Lithuania,28/06/2018 1:53
3101631,Approved,Software installation,Lithuania,28/06/2018 2:07
3101631,InProgress,Software installation,Lithuania,28/06/2018 2:07
3101631,Dispatched,Software installation,Lithuania,28/06/2018 2:09
3101631,ChangeUpdate,Software installation,Lithuania,28/06/2018 2:53
3101631,AssigneeChange,Software installation,Lithuania,29/06/2018 0:39
3101631,ResolvedTimeChange,Software installation,Lithuania,29/06/2018 0:39
3101631,Resolved,Software installation,Lithuania,29/06/2018 0:39
3101631,ChangeUpdate,Software installation,Lithuania,29/06/2018 0:41
3101631,Closed,Software installation,Lithuania,7/07/2018 5:54
3101631,Closed,Software installation,Lithuania,7/07/2018 5:54
3101836,Open,Faults and Issues,Lithuania,28/06/2018 2:24
3101836,PriorityChange,Faults and Issues,Lithuania,28/06/2018 2:24
3101836,Assign,Faults and Issues,Lithuania,28/06/2018 2:24
3101836,Approved,Faults and Issues,Lithuania,28/06/2018 2:24
3101836,Dispatched,Faults and Issues,Lithuania,28/06/2018 2:26
3101836,AssigneeChange,Faults and Issues,Lithuania,28/06/2018 4:47
3101836,IncidentUpdate,Faults and Issues,Lithuania,28/06/2018 4:47
3101836,ResolvedTimeChange,Faults and Issues,Lithuania,29/06/2018 2:36
3101836,Resolved,Faults and Issues,Lithuania,29/06/2018 2:36
3101836,IncidentUpdate,Faults and Issues,Lithuania,29/06/2018 2:37
3101836,Closed,Faults and Issues,Lithuania,7/07/2018 19:47
3101836,Closed,Faults and Issues,Lithuania,7/07/2018 19:47
3101888,Open,Software installation,Lithuania,28/06/2018 2:31
3101888,PriorityChange,Software installation,Lithuania,28/06/2018 2:31
3101888,Assign,Software installation,Lithuania,28/06/2018 2:31
3101888,pending,Software installation,Lithuania,28/06/2018 2:31
3101888,Approved,Software installation,Lithuania,28/06/2018 23:22
3101888,InProgress,Software installation,Lithuania,28/06/2018 23:22
3101888,Dispatched,Software installation,Lithuania,28/06/2018 23:25
3101888,ChangeUpdate,Software installation,Lithuania,28/06/2018 23:35
3101888,ChangeUpdate,Software installation,Lithuania,29/06/2018 3:10
3101888,AssigneeChange,Software installation,Lithuania,29/06/2018 4:46
3101888,ResolvedTimeChange,Software installation,Lithuania,29/06/2018 4:46
3101888,Resolved,Software installation,Lithuania,29/06/2018 4:46
3101888,ChangeUpdate,Software installation,Lithuania,29/06/2018 4:47
3101888,ChangeUpdate,Software installation,Lithuania,29/06/2018 4:47
3101888,Closed,Software installation,Lithuania,7/07/2018 5:54
3101888,Closed,Software installation,Lithuania,7/07/2018 5:54
3101974,Open,Faults and Issues,Latvia,28/06/2018 2:45
3101974,PriorityChange,Faults and Issues,Latvia,28/06/2018 2:45
3101974,Assign,Faults and Issues,Latvia,28/06/2018 2:45
3101974,Approved,Faults and Issues,Latvia,28/06/2018 2:45
3101974,Dispatched,Faults and Issues,Latvia,28/06/2018 2:47
3101974,AssigneeChange,Faults and Issues,Latvia,28/06/2018 3:06
3101974,IncidentUpdate,Faults and Issues,Latvia,28/06/2018 3:06
3101974,IncidentUpdate,Faults and Issues,Latvia,4/07/2018 0:48
3101974,IncidentUpdate,Faults and Issues,Latvia,4/07/2018 2:53
3101974,IncidentUpdate,Faults and Issues,Latvia,6/07/2018 5:47
3101974,IncidentUpdate,Faults and Issues,Latvia,9/07/2018 0:20
3101974,IncidentUpdate,Faults and Issues,Latvia,13/07/2018 7:04
3101974,ResolvedTimeChange,Faults and Issues,Latvia,16/07/2018 2:41
3101974,Resolved,Faults and Issues,Latvia,16/07/2018 2:41
3101974,IncidentUpdate,Faults and Issues,Latvia,16/07/2018 2:42
3101974,Closed,Faults and Issues,Latvia,24/07/2018 19:52
3101974,Closed,Faults and Issues,Latvia,24/07/2018 19:52
3102232,Open,Faults and Issues,Latvia,28/06/2018 3:21
3102232,PriorityChange,Faults and Issues,Latvia,28/06/2018 3:21
3102232,Assign,Faults and Issues,Latvia,28/06/2018 3:21
3102232,Approved,Faults and Issues,Latvia,28/06/2018 3:21
3102232,Dispatched,Faults and Issues,Latvia,28/06/2018 3:24
3102232,AssigneeChange,Faults and Issues,Latvia,28/06/2018 3:44
3102232,IncidentUpdate,Faults and Issues,Latvia,28/06/2018 3:44
3102232,IncidentUpdate,Faults and Issues,Latvia,28/06/2018 4:45
3102232,ResolvedTimeChange,Faults and Issues,Latvia,29/06/2018 6:01
3102232,Resolved,Faults and Issues,Latvia,29/06/2018 6:01
3102232,IncidentUpdate,Faults and Issues,Latvia,29/06/2018 6:02
3102232,Closed,Faults and Issues,Latvia,8/07/2018 5:13
3102232,Closed,Faults and Issues,Latvia,8/07/2018 5:13
3102406,Open,Faults and Issues,Lithuania,28/06/2018 3:44
3102406,PriorityChange,Faults and Issues,Lithuania,28/06/2018 3:44
3102406,Assign,Faults and Issues,Lithuania,28/06/2018 3:44
3102406,Approved,Faults and Issues,Lithuania,28/06/2018 3:44
3102406,Dispatched,Faults and Issues,Lithuania,28/06/2018 3:47
3102406,AssigneeChange,Faults and Issues,Lithuania,28/06/2018 4:45
3102406,IncidentUpdate,Faults and Issues,Lithuania,28/06/2018 4:45
3102406,IncidentUpdate,Faults and Issues,Lithuania,29/06/2018 5:16
3102406,ResolvedTimeChange,Faults and Issues,Lithuania,16/08/2018 4:28
3102406,Resolved,Faults and Issues,Lithuania,16/08/2018 4:28
3102451,Open,Software installation,Estonia,28/06/2018 3:50
3102451,Open,Software installation,Estonia,28/06/2018 3:50
3102451,PriorityChange,Software installation,Estonia,28/06/2018 3:50
3102451,PriorityChange,Software installation,Estonia,28/06/2018 3:50
3102451,Assign,Software installation,Estonia,28/06/2018 3:50
3102451,Assign,Software installation,Estonia,28/06/2018 3:50
3102451,pending,Software installation,Estonia,28/06/2018 3:50
3102451,pending,Software installation,Estonia,28/06/2018 3:50
3102451,Approved,Software installation,Estonia,28/06/2018 3:56
3102451,Approved,Software installation,Estonia,28/06/2018 3:56
3102451,InProgress,Software installation,Estonia,28/06/2018 3:56
3102451,InProgress,Software installation,Estonia,28/06/2018 3:56
3102451,Dispatched,Software installation,Estonia,28/06/2018 3:58
3102451,Dispatched,Software installation,Estonia,28/06/2018 3:58
3102451,ChangeUpdate,Software installation,Estonia,9/07/2018 23:03
3102451,ChangeUpdate,Software installation,Estonia,9/07/2018 23:03
3102451,ChangeUpdate,Software installation,Estonia,9/07/2018 23:05
3102451,ChangeUpdate,Software installation,Estonia,9/07/2018 23:05
3102451,ChangeUpdate,Software installation,Estonia,9/07/2018 23:23
3102451,ChangeUpdate,Software installation,Estonia,9/07/2018 23:23
3102451,ChangeUpdate,Software installation,Estonia,23/07/2018 7:32
3102451,ChangeUpdate,Software installation,Estonia,23/07/2018 7:32
3102451,ChangeUpdate,Software installation,Estonia,25/07/2018 0:05
3102451,ChangeUpdate,Software installation,Estonia,25/07/2018 0:05
3102451,ChangeUpdate,Software installation,Estonia,25/07/2018 0:05
3102451,ChangeUpdate,Software installation,Estonia,25/07/2018 0:05
3102451,ChangeUpdate,Software installation,Estonia,26/07/2018 5:37
3102451,ChangeUpdate,Software installation,Estonia,26/07/2018 5:37
3102451,ChangeUpdate,Software installation,Estonia,29/07/2018 23:11
3102451,ChangeUpdate,Software installation,Estonia,29/07/2018 23:11
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 1:48
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 1:48
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:00
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:00
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:08
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:08
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:12
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:12
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:15
3102451,ChangeUpdate,Software installation,Estonia,30/07/2018 2:15
3102451,ChangeUpdate,Software installation,Estonia,31/07/2018 22:10
3102451,ChangeUpdate,Software installation,Estonia,31/07/2018 22:10
3102451,ChangeUpdate,Software installation,Estonia,31/07/2018 23:35
3102451,ChangeUpdate,Software installation,Estonia,31/07/2018 23:35
3102451,ChangeUpdate,Software installation,Estonia,1/08/2018 7:38
3102451,ChangeUpdate,Software installation,Estonia,1/08/2018 7:38
3102451,ChangeUpdate,Software installation,Estonia,1/08/2018 22:23
3102451,ChangeUpdate,Software installation,Estonia,1/08/2018 22:23
3102451,ChangeUpdate,Software installation,Estonia,7/08/2018 8:28
3102451,ChangeUpdate,Software installation,Estonia,7/08/2018 8:28
3102451,ChangeUpdate,Software installation,Estonia,9/08/2018 6:06
3102451,ChangeUpdate,Software installation,Estonia,9/08/2018 6:06
3102451,ChangeUpdate,Software installation,Estonia,13/08/2018 5:12
3102451,ChangeUpdate,Software installation,Estonia,13/08/2018 5:12
3102451,ChangeUpdate,Software installation,Estonia,13/08/2018 5:17
3102451,ChangeUpdate,Software installation,Estonia,13/08/2018 5:17
3102451,ResolvedTimeChange,Software installation,Estonia,13/08/2018 5:27
3102451,ResolvedTimeChange,Software installation,Estonia,13/08/2018 5:27
3102451,Resolved,Software installation,Estonia,13/08/2018 5:27
3102451,Resolved,Software installation,Estonia,13/08/2018 5:27
3102451,AssigneeChange,Software installation,Estonia,13/08/2018 5:27
3102451,AssigneeChange,Software installation,Estonia,13/08/2018 5:27
3102451,ChangeUpdate,Software installation,Estonia,13/08/2018 5:30
3102451,ChangeUpdate,Software installation,Estonia,13/08/2018 5:30
3102782,Open,Faults and Issues,Lithuania,28/06/2018 4:39
3102782,PriorityChange,Faults and Issues,Lithuania,28/06/2018 4:39
3102782,Assign,Faults and Issues,Lithuania,28/06/2018 4:39
3102782,Approved,Faults and Issues,Lithuania,28/06/2018 4:39
3102782,Dispatched,Faults and Issues,Lithuania,28/06/2018 4:42
3102782,AssigneeChange,Faults and Issues,Lithuania,2/07/2018 0:26
3102782,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 0:26
3102782,IncidentUpdate,Faults and Issues,Lithuania,2/07/2018 0:35
3102782,ResolvedTimeChange,Faults and Issues,Lithuania,2/07/2018 2:40
3102782,Resolved,Faults and Issues,Lithuania,2/07/2018 2:40
3102782,Closed,Faults and Issues,Lithuania,10/07/2018 20:06
3102782,Closed,Faults and Issues,Lithuania,10/07/2018 20:06
3103277,Open,Software installation,Estonia,28/06/2018 5:55
3103277,PriorityChange,Software installation,Estonia,28/06/2018 5:55
3103277,Assign,Software installation,Estonia,28/06/2018 5:55
3103277,pending,Software installation,Estonia,28/06/2018 5:55
3103277,Approved,Software installation,Estonia,28/06/2018 22:34
3103277,InProgress,Software installation,Estonia,28/06/2018 22:34
3103277,Dispatched,Software installation,Estonia,28/06/2018 22:35
3103277,ChangeUpdate,Software installation,Estonia,10/07/2018 6:42
3103277,ChangeUpdate,Software installation,Estonia,10/07/2018 6:44
3103277,ChangeUpdate,Software installation,Estonia,10/07/2018 6:48
3103277,ChangeUpdate,Software installation,Estonia,11/07/2018 0:20
3103277,ChangeUpdate,Software installation,Estonia,11/07/2018 0:23
3103277,ChangeUpdate,Software installation,Estonia,11/07/2018 0:25
3103277,ChangeUpdate,Software installation,Estonia,11/07/2018 7:04
3103277,ChangeUpdate,Software installation,Estonia,12/07/2018 0:46
3103277,ChangeUpdate,Software installation,Estonia,12/07/2018 5:44
3103277,ChangeUpdate,Software installation,Estonia,12/07/2018 5:48
3103277,ChangeUpdate,Software installation,Estonia,12/07/2018 5:50
3103277,ChangeUpdate,Software installation,Estonia,20/07/2018 7:08
3103277,ChangeUpdate,Software installation,Estonia,23/07/2018 0:04
3103277,ChangeUpdate,Software installation,Estonia,23/07/2018 0:20
3103277,ChangeUpdate,Software installation,Estonia,23/07/2018 0:24
3103277,ChangeUpdate,Software installation,Estonia,23/07/2018 0:34
3103277,ChangeUpdate,Software installation,Estonia,25/07/2018 22:13
3103277,ChangeUpdate,Software installation,Estonia,26/07/2018 1:19
3103277,ChangeUpdate,Software installation,Estonia,26/07/2018 23:22
3103277,ChangeUpdate,Software installation,Estonia,26/07/2018 23:43
3103277,ChangeUpdate,Software installation,Estonia,26/07/2018 23:45
3103277,ChangeUpdate,Software installation,Estonia,27/07/2018 2:18
3103277,ChangeUpdate,Software installation,Estonia,27/07/2018 2:20
3103277,ChangeUpdate,Software installation,Estonia,27/07/2018 2:22
3103277,ChangeUpdate,Software installation,Estonia,27/07/2018 2:26
3103277,ChangeUpdate,Software installation,Estonia,31/07/2018 22:10
3103277,ChangeUpdate,Software installation,Estonia,1/08/2018 0:04
3103277,ChangeUpdate,Software installation,Estonia,1/08/2018 1:21
3103277,ChangeUpdate,Software installation,Estonia,1/08/2018 2:04
3103277,AssigneeChange,Software installation,Estonia,1/08/2018 2:07
3103277,ResolvedTimeChange,Software installation,Estonia,1/08/2018 2:07
3103277,Resolved,Software installation,Estonia,1/08/2018 2:07
3103277,ChangeUpdate,Software installation,Estonia,1/08/2018 2:08
3103277,Closed,Software installation,Estonia,9/08/2018 6:22
3103277,Closed,Software installation,Estonia,9/08/2018 6:22
3103341,Open,Faults and Issues,Latvia,28/06/2018 6:09
3103341,PriorityChange,Faults and Issues,Latvia,28/06/2018 6:09
3103341,Assign,Faults and Issues,Latvia,28/06/2018 6:09
3103341,Approved,Faults and Issues,Latvia,28/06/2018 6:09
3103341,Dispatched,Faults and Issues,Latvia,28/06/2018 6:12
3103341,AssigneeChange,Faults and Issues,Latvia,28/06/2018 6:35
3103341,IncidentUpdate,Faults and Issues,Latvia,28/06/2018 6:35
3103341,IncidentUpdate,Faults and Issues,Latvia,4/07/2018 7:53
3103341,ResolvedTimeChange,Faults and Issues,Latvia,5/07/2018 3:13
3103341,Resolved,Faults and Issues,Latvia,5/07/2018 3:13
3103341,IncidentUpdate,Faults and Issues,Latvia,5/07/2018 3:14
3103341,Closed,Faults and Issues,Latvia,13/07/2018 20:37
3103341,Closed,Faults and Issues,Latvia,13/07/2018 20:37
3103428,Open,Faults and Issues,Latvia,28/06/2018 6:37
3103428,PriorityChange,Faults and Issues,Latvia,28/06/2018 6:37
3103428,Assign,Faults and Issues,Latvia,28/06/2018 6:37
3103428,Approved,Faults and Issues,Latvia,28/06/2018 6:37
3103428,Dispatched,Faults and Issues,Latvia,28/06/2018 6:40
3103428,AssigneeChange,Faults and Issues,Latvia,28/06/2018 6:46
3103428,IncidentUpdate,Faults and Issues,Latvia,28/06/2018 6:46
3103428,IncidentUpdate,Faults and Issues,Latvia,28/06/2018 7:54
3103428,ResolvedTimeChange,Faults and Issues,Latvia,29/06/2018 1:21
3103428,Resolved,Faults and Issues,Latvia,29/06/2018 1:21
3103428,IncidentUpdate,Faults and Issues,Latvia,29/06/2018 1:22
3103428,Closed,Faults and Issues,Latvia,7/07/2018 19:48
3103428,Closed,Faults and Issues,Latvia,7/07/2018 19:48
3105074,Open,Software installation,Estonia,29/06/2018 0:11
3105074,PriorityChange,Software installation,Estonia,29/06/2018 0:11
3105074,Assign,Software installation,Estonia,29/06/2018 0:11
3105074,pending,Software installation,Estonia,29/06/2018 0:11
3105074,Approved,Software installation,Estonia,29/06/2018 1:58
3105074,InProgress,Software installation,Estonia,29/06/2018 1:58
3105074,Dispatched,Software installation,Estonia,29/06/2018 2:00
3105074,ChangeUpdate,Software installation,Estonia,10/07/2018 1:34
3105074,ChangeUpdate,Software installation,Estonia,10/07/2018 2:12
3105074,ChangeUpdate,Software installation,Estonia,10/07/2018 2:33
3105074,ChangeUpdate,Software installation,Estonia,10/07/2018 5:46
3105074,AssigneeChange,Software installation,Estonia,10/07/2018 5:55
3105074,ResolvedTimeChange,Software installation,Estonia,10/07/2018 5:55
3105074,Resolved,Software installation,Estonia,10/07/2018 5:55
3105074,ChangeUpdate,Software installation,Estonia,10/07/2018 5:58
3105074,Closed,Software installation,Estonia,18/07/2018 20:29
3105074,Closed,Software installation,Estonia,18/07/2018 20:29
3105715,Open,Software installation,Latvia,29/06/2018 1:20
3105715,PriorityChange,Software installation,Latvia,29/06/2018 1:20
3105715,Assign,Software installation,Latvia,29/06/2018 1:20
3105715,pending,Software installation,Latvia,29/06/2018 1:20
3105715,Approved,Software installation,Latvia,29/06/2018 1:22
3105715,InProgress,Software installation,Latvia,29/06/2018 1:22
3105715,Dispatched,Software installation,Latvia,29/06/2018 1:25
3105715,ChangeUpdate,Software installation,Latvia,29/06/2018 1:58
3105715,ChangeUpdate,Software installation,Latvia,4/07/2018 1:23
3105715,ChangeUpdate,Software installation,Latvia,4/07/2018 2:40
3105715,AssigneeChange,Software installation,Latvia,5/07/2018 2:05
3105715,ResolvedTimeChange,Software installation,Latvia,5/07/2018 2:05
3105715,Resolved,Software installation,Latvia,5/07/2018 2:05
3105715,ChangeUpdate,Software installation,Latvia,5/07/2018 2:08
